movie_id,title,year,certificate,runtime_minutes,genre,rating,metascore,description,director,stars,votes,gross_millions
tt1000419,Lost War 312,2004,Not Rated,128,"Biography, Action",6.2,,A critically acclaimed biography masterpiece.,Bong Joon-ho,"Robert Downey Jr., Matt Damon, Scarlett Johansson",55069,105.26
tt1000691,Secret Kingdom 584,2006,PG-13,123,"Adventure, Horror",6.2,72.0,A thrilling adventure adventure.,Martin Scorsese,"Daniel Day-Lewis, Matt Damon, Robert Downey Jr., Will Smith, Leonardo DiCaprio",37268,
tt1000405,Dark Story 298,2011,PG,144,"Crime, Drama",6.2,68.0,An epic crime tale directed by Sam Mendes.,Sam Mendes,"Will Smith, Keanu Reeves, Viola Davis",90988,251.49
tt1000247,An Secrets 140,2003,PG-13,94,Comedy,6.2,,A thrilling comedy adventure.,Steven Spielberg,"Keanu Reeves, Johnny Depp, Cate Blanchett, Timothée Chalamet",62263,28.32
tt1000324,Dark Empire 217,2015,PG,136,"Comedy, Thriller",6.2,74.0,A critically acclaimed comedy masterpiece.,Sam Mendes,"Jack Nicholson, Christian Bale, Robert De Niro, Florence Pugh, Cate Blanchett",30660,204.22
tt1000402,The Secrets 295,2010,PG-13,105,"Drama, Sci-Fi",6.2,,A thrilling drama adventure.,Christopher Nolan,"Amy Adams, Leonardo DiCaprio, Matt Damon, Gary Oldman, Mark Ruffalo",7303,235.3
tt1000741,The Adventures 634,2007,PG,116,"Musical, Biography",6.2,55.0,A thrilling musical adventure.,Ron Howard,"Kate Winslet, Natalie Portman, Emma Stone, Samuel L. Jackson",434502,168.04
tt1000772,An Quest 665,2014,NC-17,136,"Thriller, Romance",6.2,51.0,A thrilling thriller adventure.,Alfred Hitchcock,"Matt Damon, Tom Cruise, Christian Bale, Jack Nicholson",25914,29.0
tt1000743,An Quest 636,2013,Not Rated,140,Fantasy,6.2,60.0,A critically acclaimed fantasy masterpiece.,James Cameron,"Mark Ruffalo, Robert Downey Jr., Brad Pitt",196013,482.73
tt1000760,Final Story 653,2010,PG-13,85,"Action, Fantasy",6.2,72.0,An epic action tale directed by Spike Lee.,Spike Lee,"Viola Davis, Scarlett Johansson, Jennifer Lawrence",359031,
tt1000757,The War 650,2007,PG-13,110,"Comedy, Animation, Mystery",6.2,,A critically acclaimed comedy masterpiece.,Denis Villeneuve,"Cate Blanchett, Samuel L. Jackson, Viola Davis, Zendaya",63021,159.86
tt1000283,Secret Empire 176,2013,PG,109,"Animation, Mystery",6.2,55.0,A critically acclaimed animation masterpiece.,Ron Howard,"Brad Pitt, Margot Robbie, Natalie Portman, Meryl Streep, Matt Damon",26024,419.59
tt1000249,A Journey 142,2001,R,104,Western,6.2,64.0,An epic western tale directed by Alfred Hitchcock.,Alfred Hitchcock,"Chris Hemsworth, Tom Hanks, Natalie Portman, Margot Robbie, Cate Blanchett",7259,301.2
tt1000334,The Dreams 227,2011,R,121,Comedy,6.2,,A critically acclaimed comedy masterpiece.,Frank Darabont,"Robert Downey Jr., Samuel L. Jackson, Denzel Washington",170644,
tt1000471,A Empire 364,2010,R,163,"Sci-Fi, Documentary",6.2,73.0,A thrilling sci-fi adventure.,Wes Anderson,"Daniel Day-Lewis, Leonardo DiCaprio, Harrison Ford",240809,
tt1000834,Lost Revolution 727,2006,G,113,"Drama, Musical, Adventure",6.2,69.0,A thrilling drama adventure.,Stanley Kubrick,"Jennifer Lawrence, Emma Stone, Mark Ruffalo, Will Smith, Tom Hanks",11757,321.99
tt1000816,Secret Journey 709,2006,R,104,"Mystery, Musical",6.2,,An epic mystery tale directed by Robert Zemeckis.,Robert Zemeckis,"Timothée Chalamet, Cate Blanchett, Brad Pitt, Margot Robbie",15149,
tt1000830,Final Love 723,2006,PG-13,119,"Crime, Romance",6.2,73.0,A critically acclaimed crime masterpiece.,Quentin Tarantino,"Scarlett Johansson, Samuel L. Jackson, Natalie Portman, Keanu Reeves, Tom Hanks",28575,289.4
tt1000433,First Mission 326,2019,PG,126,Animation,6.2,52.0,A critically acclaimed animation masterpiece.,Wes Anderson,"Tom Cruise, Robert De Niro, Emma Stone, Denzel Washington",265153,101.48
tt1000618,A Kingdom 511,2024,PG,140,"Horror, Biography",6.2,47.0,An epic horror tale directed by Clint Eastwood.,Clint Eastwood,"Leonardo DiCaprio, Morgan Freeman, Chris Hemsworth, Margot Robbie, Samuel L. Jackson",483447,175.39
tt1000248,Last War 141,2016,R,130,"Thriller, Documentary",6.1,75.0,A thriller film set in 2016.,Ridley Scott,"Meryl Streep, Emma Stone, Anthony Hopkins",79233,170.4
tt1000681,An Mystery 574,2005,R,123,"Mystery, Documentary",6.1,55.0,An epic mystery tale directed by Sam Mendes.,Sam Mendes,"Scarlett Johansson, Brad Pitt, Viola Davis",321755,
tt1000591,A Kingdom 484,2016,PG-13,123,Thriller,6.1,,A thriller film set in 2016.,Alfred Hitchcock,"Amy Adams, Timothée Chalamet, Denzel Washington, Morgan Freeman",8266,36.63
tt1000290,A Destiny 183,2023,PG,116,"Comedy, Musical, Documentary",6.1,60.0,A thrilling comedy adventure.,Ang Lee,"Natalie Portman, Emma Stone, Matt Damon",7562,107.98
tt1000659,An Legend 552,2003,PG-13,138,"Animation, Mystery",6.1,71.0,An epic animation tale directed by Spike Lee.,Spike Lee,"Amy Adams, Natalie Portman, Christian Bale, Leonardo DiCaprio, Scarlett Johansson",110258,265.94
tt1000667,An Empire 560,2008,PG-13,117,Drama,6.1,,A thrilling drama adventure.,Jordan Peele,"Christian Bale, Florence Pugh, Tom Cruise, Leonardo DiCaprio, Daniel Day-Lewis",37724,
tt1000598,Secret Secrets 491,2002,PG-13,124,"Animation, Musical",6.1,72.0,A critically acclaimed animation masterpiece.,Denis Villeneuve,"Keanu Reeves, Tom Cruise, Samuel L. Jackson, Brad Pitt, Margot Robbie",37101,
tt1000434,Last Revolution 327,2010,PG,116,"Adventure, Thriller",6.1,72.0,An epic adventure tale directed by Danny Boyle.,Danny Boyle,"Robert De Niro, Anthony Hopkins, Natalie Portman, Brad Pitt",133888,
tt1000626,Lost Destiny 519,2011,PG-13,86,"Fantasy, Western, War",6.1,,A thrilling fantasy adventure.,Ryan Coogler,"Keanu Reeves, Robert De Niro, Florence Pugh, Amy Adams, Scarlett Johansson",254556,164.26
tt1000903,Secret Quest 796,2023,R,151,Animation,6.1,56.0,A thrilling animation adventure.,Bong Joon-ho,"Meryl Streep, Emma Stone, Mark Ruffalo, Robert Downey Jr.",596331,
tt1000909,Secret Awakening 802,2009,Not Rated,146,"Comedy, Family",6.1,60.0,An epic comedy tale directed by James Cameron.,James Cameron,"Jennifer Lawrence, Robert De Niro, Will Smith",28912,275.74
tt1000107,In the Heat of the Night,1996,PG,131,"Documentary, War",6.1,,A critically acclaimed documentary masterpiece.,Peter Jackson,"Jack Nicholson, Robert Downey Jr., Harrison Ford",1381362,262.67
tt1000138,Secret Love 31,1989,PG-13,126,Adventure,6.1,72.0,A thrilling adventure adventure.,Danny Boyle,"Samuel L. Jackson, Cate Blanchett, Morgan Freeman",368023,115.3
tt1000468,The Legend 361,2000,R,139,"Horror, Fantasy, Family",6.1,,An epic horror tale directed by James Cameron.,James Cameron,"Brad Pitt, Harrison Ford, Viola Davis, Al Pacino, Timothée Chalamet",7095,279.05
tt1000670,Last Love 563,2000,PG-13,87,Fantasy,6.1,64.0,An epic fantasy tale directed by Bong Joon-ho.,Bong Joon-ho,"Brad Pitt, Chris Hemsworth, Denzel Washington, Anthony Hopkins, Robert Downey Jr.",18888,115.49
tt1000529,An Secrets 422,2013,PG-13,112,Comedy,6.1,,A comedy film set in 2013.,Ridley Scott,"Natalie Portman, Daniel Day-Lewis, Denzel Washington, Scarlett Johansson, Matt Damon",68132,
tt1000920,The Love 813,2022,PG,132,"Drama, Musical",6.1,,A drama film set in 2022.,Ridley Scott,"Keanu Reeves, Jennifer Lawrence, Gary Oldman",229356,
tt1000391,Secret Mission 284,2001,PG-13,118,"Mystery, Animation",6.1,69.0,A thrilling mystery adventure.,Ridley Scott,"Keanu Reeves, Emma Stone, Kate Winslet",39300,290.8
tt1000411,The Empire 304,2024,PG-13,171,Western,6.1,,A western film set in 2024.,Stanley Kubrick,"Meryl Streep, Anthony Hopkins, Margot Robbie",699887,224.88
tt1000491,An Mystery 384,2002,PG-13,120,"Mystery, Comedy",6.1,,A thrilling mystery adventure.,Francis Ford Coppola,"Jennifer Lawrence, Al Pacino, Christian Bale, Denzel Washington, Robert Downey Jr.",158327,
tt1000161,Final Mystery 54,1997,PG,124,"Fantasy, Romance",6.1,,An epic fantasy tale directed by Hayao Miyazaki.,Hayao Miyazaki,"Al Pacino, Daniel Day-Lewis, Florence Pugh, Keanu Reeves, Leonardo DiCaprio",7091,233.68
tt1000520,Final Dreams 413,2007,PG-13,119,"Mystery, Thriller",6.1,67.0,A critically acclaimed mystery masterpiece.,Stanley Kubrick,"Johnny Depp, Matt Damon, Edward Norton",1577,478.37
tt1000534,A Legend 427,2001,R,107,"Comedy, Fantasy",6.1,57.0,An epic comedy tale directed by Peter Jackson.,Peter Jackson,"Christian Bale, Keanu Reeves, Tom Cruise, Timothée Chalamet, Kate Winslet",29024,84.25
tt1000126,Secret Quest 19,1988,PG-13,163,"Drama, Romance",6.1,71.0,A drama film set in 1988.,Alfred Hitchcock,"Tom Cruise, Will Smith, Brad Pitt, Gary Oldman, Jack Nicholson",10194,50.17
tt1000526,Lost Kingdom 419,2022,PG,105,"War, Biography",6.1,53.0,A critically acclaimed war masterpiece.,Alfred Hitchcock,"Robert De Niro, Amy Adams, Christian Bale, Tom Hanks, Johnny Depp",80890,369.21
tt1000113,The Mystery 6,1988,PG-13,108,"Romance, Drama",6.1,,A romance film set in 1988.,David Fincher,"Natalie Portman, Scarlett Johansson, Will Smith, Gary Oldman, Keanu Reeves",51777,
tt1000764,Lost War 657,2020,PG-13,121,"Fantasy, Western, Horror",6.1,60.0,An epic fantasy tale directed by Quentin Tarantino.,Quentin Tarantino,"Kate Winslet, Viola Davis, Edward Norton, Robert De Niro",17228,
tt1000285,An Chronicles 178,2000,PG,108,Drama,6.1,62.0,An epic drama tale directed by Stanley Kubrick.,Stanley Kubrick,"Robert Downey Jr., Gary Oldman, Amy Adams, Brad Pitt, Natalie Portman",121433,
tt1000666,Lost Dreams 559,2005,R,116,War,6.1,,A war film set in 2005.,James Cameron,"Kate Winslet, Denzel Washington, Margot Robbie",21747,
tt1000977,An Secrets 870,2018,PG-13,110,"Documentary, Horror",6.0,72.0,A documentary film set in 2018.,Martin Scorsese,"Christian Bale, Amy Adams, Scarlett Johansson",250935,
tt1000581,Dark Awakening 474,2017,PG-13,143,"Drama, Biography",6.0,,An epic drama tale directed by Ava DuVernay.,Ava DuVernay,"Amy Adams, Morgan Freeman, Will Smith, Tom Cruise, Tom Hanks",85609,248.38
tt1000588,Last Quest 481,2006,PG,115,Romance,6.0,59.0,A romance film set in 2006.,Ron Howard,"Emma Stone, Harrison Ford, Matt Damon, Anthony Hopkins, Edward Norton",1554110,213.99
tt1000456,First Legend 349,2003,Not Rated,111,War,6.0,46.0,An epic war tale directed by Ryan Coogler.,Ryan Coogler,"Viola Davis, Florence Pugh, Denzel Washington, Anthony Hopkins, Edward Norton",46192,287.15
tt1000196,Dark Journey 89,1980,PG,136,"War, Animation, Fantasy",6.0,70.0,An epic war tale directed by Edgar Wright.,Edgar Wright,"Scarlett Johansson, Samuel L. Jackson, Al Pacino, Edward Norton",39995,60.63
tt1000804,A War 697,2007,R,97,"Drama, Family, Mystery",6.0,49.0,A drama film set in 2007.,Francis Ford Coppola,"Emma Stone, Timothée Chalamet, Jack Nicholson",275541,
tt1000844,First Story 737,2013,PG-13,131,"Drama, Romance",6.0,,A drama film set in 2013.,Taika Waititi,"Chris Hemsworth, Edward Norton, Amy Adams",32014,
tt1000517,Secret Story 410,2008,Not Rated,115,Drama,6.0,,A thrilling drama adventure.,Alfred Hitchcock,"Timothée Chalamet, Al Pacino, Cate Blanchett, Brad Pitt, Amy Adams",17321,317.42
tt1000883,The Destiny 776,2020,PG-13,138,Romance,6.0,61.0,An epic romance tale directed by Hayao Miyazaki.,Hayao Miyazaki,"Amy Adams, Meryl Streep, Robert De Niro, Zendaya, Timothée Chalamet",584741,
tt1000955,Last Journey 848,2007,PG,113,"Family, Adventure",6.0,,A critically acclaimed family masterpiece.,Steven Spielberg,"Al Pacino, Amy Adams, Anthony Hopkins, Chris Hemsworth, Gary Oldman",15835,
tt1000958,A Mystery 851,2022,R,119,"Thriller, Comedy, Family",6.0,65.0,An epic thriller tale directed by Park Chan-wook.,Park Chan-wook,"Emma Stone, Morgan Freeman, Harrison Ford, Denzel Washington, Cate Blanchett",14694,366.94
tt1000176,The War 69,1996,PG-13,125,"Documentary, Fantasy",6.0,,A critically acclaimed documentary masterpiece.,Martin Scorsese,"Jennifer Lawrence, Leonardo DiCaprio, Christian Bale, Al Pacino",156043,14.91
tt1000474,Last Secrets 367,2001,PG,112,"Musical, Animation",6.0,,A thrilling musical adventure.,David Fincher,"Mark Ruffalo, Daniel Day-Lewis, Timothée Chalamet",12491,
tt1000200,A Awakening 93,2005,PG-13,135,"Drama, Thriller, Fantasy",6.0,51.0,A drama film set in 2005.,Wong Kar-wai,"Meryl Streep, Cate Blanchett, Emma Stone",220666,422.35
tt1000992,Final Revolution 885,2012,Not Rated,145,"Adventure, Comedy",6.0,64.0,A critically acclaimed adventure masterpiece.,Ridley Scott,"Daniel Day-Lewis, Emma Stone, Meryl Streep, Mark Ruffalo",135295,368.92
tt1000422,Dark Kingdom 315,2011,R,117,"Action, Crime",6.0,,A critically acclaimed action masterpiece.,Kathryn Bigelow,"Margot Robbie, Jennifer Lawrence, Denzel Washington",19864,220.47
tt1000851,The Empire 744,2022,PG-13,127,"Biography, Thriller, War",6.0,,A critically acclaimed biography masterpiece.,Spike Lee,"Mark Ruffalo, Edward Norton, Robert De Niro, Al Pacino",133511,357.12
tt1000782,Secret Awakening 675,2023,PG,110,"Animation, Romance, Documentary",6.0,60.0,A animation film set in 2023.,Ron Howard,"Jack Nicholson, Morgan Freeman, Daniel Day-Lewis, Cate Blanchett",169433,343.64
tt1000164,Lost Journey 57,1988,PG-13,121,"Animation, Biography",6.0,,A critically acclaimed animation masterpiece.,Francis Ford Coppola,"Samuel L. Jackson, Anthony Hopkins, Scarlett Johansson, Tom Cruise, Daniel Day-Lewis",352871,173.2
tt1000110,Dark Legend 3,1999,R,119,War,6.0,,A critically acclaimed war masterpiece.,George Lucas,"Denzel Washington, Keanu Reeves, Christian Bale, Robert De Niro",67084,60.44
tt1000700,Secret Legend 593,2020,PG-13,127,Adventure,6.0,73.0,An epic adventure tale directed by Coen Brothers.,Coen Brothers,"Amy Adams, Cate Blanchett, Margot Robbie",16244,260.55
tt1000165,A Quest 58,1991,PG-13,130,"Documentary, Sci-Fi",5.9,55.0,An epic documentary tale directed by Wes Anderson.,Wes Anderson,"Keanu Reeves, Will Smith, Natalie Portman",45003,147.22
tt1000368,Final Revolution 261,2005,PG-13,142,"Musical, Romance",5.9,44.0,An epic musical tale directed by Taika Waititi.,Taika Waititi,"Daniel Day-Lewis, Chris Hemsworth, Al Pacino, Brad Pitt, Leonardo DiCaprio",150115,235.48
tt1000606,A Dreams 499,2022,G,115,"Horror, Drama",5.9,67.0,An epic horror tale directed by Danny Boyle.,Danny Boyle,"Cate Blanchett, Timothée Chalamet, Denzel Washington, Brad Pitt",49173,
tt1000934,First Love 827,2013,PG,126,"Western, Crime",5.9,52.0,A western film set in 2013.,Coen Brothers,"Morgan Freeman, Al Pacino, Samuel L. Jackson, Harrison Ford, Jennifer Lawrence",51885,147.4
tt1000383,Lost Destiny 276,2009,Not Rated,103,"Sci-Fi, Documentary",5.9,68.0,A critically acclaimed sci-fi masterpiece.,Kathryn Bigelow,"Al Pacino, Keanu Reeves, Mark Ruffalo",2368,273.34
tt1000853,First Love 746,2002,PG-13,138,"War, Thriller",5.9,45.0,A thrilling war adventure.,Wes Anderson,"Johnny Depp, Chris Hemsworth, Brad Pitt",68086,
tt1000172,Lost Awakening 65,1984,PG-13,130,Family,5.9,61.0,A thrilling family adventure.,Taika Waititi,"Will Smith, Daniel Day-Lewis, Natalie Portman, Gary Oldman, Mark Ruffalo",41696,177.68
tt1000152,An Quest 45,1984,PG,117,Comedy,5.9,57.0,A thrilling comedy adventure.,Clint Eastwood,"Robert De Niro, Scarlett Johansson, Samuel L. Jackson, Gary Oldman, Anthony Hopkins",15657,216.48
tt1000118,Dark Kingdom 11,1997,R,119,Horror,5.9,71.0,A critically acclaimed horror masterpiece.,Robert Zemeckis,"Timothée Chalamet, Al Pacino, Scarlett Johansson",58234,33.79
tt1000565,Last Quest 458,2013,PG-13,158,"Animation, Fantasy",5.9,,An epic animation tale directed by Kathryn Bigelow.,Kathryn Bigelow,"Leonardo DiCaprio, Emma Stone, Robert Downey Jr.",21663,231.86
tt1000327,Dark Awakening 220,2004,R,128,"Documentary, Musical",5.9,,A critically acclaimed documentary masterpiece.,Bong Joon-ho,"Viola Davis, Keanu Reeves, Samuel L. Jackson, Harrison Ford",55738,315.38
tt1000545,The Secrets 438,2018,R,111,"Mystery, Drama, Sci-Fi",5.9,,A mystery film set in 2018.,Peter Jackson,"Margot Robbie, Morgan Freeman, Gary Oldman, Samuel L. Jackson",113028,168.63
tt1000515,Last Mystery 408,2005,PG-13,129,"Romance, Drama",5.9,64.0,An epic romance tale directed by Denis Villeneuve.,Denis Villeneuve,"Cate Blanchett, Robert De Niro, Johnny Depp, Edward Norton",94154,250.35
tt1000891,An Kingdom 784,2013,NC-17,109,Musical,5.9,44.0,A thrilling musical adventure.,Francis Ford Coppola,"Denzel Washington, Edward Norton, Daniel Day-Lewis, Johnny Depp",3152,156.55
tt1000527,Last Story 420,2002,R,142,"Adventure, Musical",5.9,48.0,A adventure film set in 2002.,George Lucas,"Chris Hemsworth, Amy Adams, Gary Oldman, Timothée Chalamet, Kate Winslet",65678,417.22
tt1000855,A Love 748,2015,PG,111,"Family, Comedy",5.9,57.0,An epic family tale directed by Ridley Scott.,Ridley Scott,"Johnny Depp, Robert De Niro, Amy Adams, Keanu Reeves, Christian Bale",159007,58.53
tt1000454,Secret Chronicles 347,2009,PG,122,"Comedy, Mystery",5.9,,A comedy film set in 2009.,Pedro Almodóvar,"Johnny Depp, Cate Blanchett, Leonardo DiCaprio",360359,193.82
tt1000414,Last Legend 307,2002,PG-13,108,"Sci-Fi, Documentary, Horror",5.9,62.0,A sci-fi film set in 2002.,Pedro Almodóvar,"Kate Winslet, Matt Damon, Jennifer Lawrence, Brad Pitt, Meryl Streep",22608,421.98
tt1000879,Secret Mystery 772,2018,NC-17,138,"Horror, Documentary",5.9,,A critically acclaimed horror masterpiece.,David Fincher,"Viola Davis, Brad Pitt, Meryl Streep, Natalie Portman, Robert De Niro",108759,
tt1000810,Final Legend 703,2015,PG,131,"Family, Crime",5.9,69.0,A thrilling family adventure.,David Fincher,"Zendaya, Gary Oldman, Emma Stone",57795,157.12
tt1000277,Secret Legend 170,2024,G,101,Fantasy,5.9,64.0,A critically acclaimed fantasy masterpiece.,Pedro Almodóvar,"Harrison Ford, Zendaya, Timothée Chalamet",18926,
tt1000211,The Destiny 104,2024,PG,111,"War, Thriller",5.9,,A thrilling war adventure.,Denis Villeneuve,"Daniel Day-Lewis, Keanu Reeves, Timothée Chalamet, Christian Bale, Harrison Ford",5002,185.4
tt1000395,An Mission 288,2000,PG,138,"Horror, Comedy",5.9,74.0,A horror film set in 2000.,Alfred Hitchcock,"Christian Bale, Robert Downey Jr., Johnny Depp, Matt Damon, Samuel L. Jackson",42746,
tt1000793,The Kingdom 686,2000,PG-13,125,"Horror, Sci-Fi",5.9,67.0,A thrilling horror adventure.,Ron Howard,"Johnny Depp, Gary Oldman, Margot Robbie",14246,118.86
tt1000160,An Chronicles 53,1982,R,117,"Sci-Fi, Crime, Horror",5.9,61.0,A sci-fi film set in 1982.,Francis Ford Coppola,"Robert De Niro, Tom Hanks, Keanu Reeves, Daniel Day-Lewis, Natalie Portman",3227,
tt1000704,Secret Empire 597,2018,PG-13,120,Adventure,5.9,64.0,A critically acclaimed adventure masterpiece.,Ava DuVernay,"Jennifer Lawrence, Amy Adams, Natalie Portman",181904,
tt1000555,Secret Revolution 448,2007,PG,119,"Animation, Horror, Action",5.9,49.0,A critically acclaimed animation masterpiece.,Peter Jackson,"Tom Hanks, Jack Nicholson, Morgan Freeman, Emma Stone, Johnny Depp",28080,
tt1000331,A Mission 224,2018,PG-13,106,"Thriller, War",5.9,,A thriller film set in 2018.,Ryan Coogler,"Zendaya, Denzel Washington, Jennifer Lawrence, Chris Hemsworth",39275,446.76
tt1000396,An Revolution 289,2013,PG,131,"Adventure, Drama, Action",5.9,,A thrilling adventure adventure.,Alfred Hitchcock,"Johnny Depp, Gary Oldman, Margot Robbie, Samuel L. Jackson",70127,38.87
tt1000251,A Adventures 144,2010,PG-13,141,"Fantasy, Adventure, Comedy",5.9,45.0,A fantasy film set in 2010.,Ava DuVernay,"Kate Winslet, Denzel Washington, Brad Pitt, Tom Hanks, Amy Adams",2500000,472.21
tt1000907,Secret Chronicles 800,2007,PG-13,109,"Mystery, Adventure",5.8,,An epic mystery tale directed by Bong Joon-ho.,Bong Joon-ho,"Edward Norton, Al Pacino, Timothée Chalamet",552658,
tt1000948,Secret Love 841,2007,PG,124,Documentary,5.8,,An epic documentary tale directed by Peter Jackson.,Peter Jackson,"Anthony Hopkins, Morgan Freeman, Jennifer Lawrence, Gary Oldman",24752,321.97
tt1000204,Last Mission 97,2020,R,125,"Western, Crime, Drama",5.8,58.0,A critically acclaimed western masterpiece.,Ryan Coogler,"Brad Pitt, Samuel L. Jackson, Meryl Streep, Viola Davis, Kate Winslet",2346951,
tt1000858,Secret Legend 751,2013,PG,172,"Sci-Fi, Action, Biography",5.8,,A critically acclaimed sci-fi masterpiece.,Spike Lee,"Timothée Chalamet, Chris Hemsworth, Harrison Ford, Margot Robbie",538350,51.57
tt1000429,Lost Journey 322,2012,R,130,"Drama, Musical, Sci-Fi",5.8,,A thrilling drama adventure.,Wes Anderson,"Natalie Portman, Amy Adams, Scarlett Johansson",2370,
tt1000374,Last Journey 267,2002,PG,132,Musical,5.8,,A musical film set in 2002.,Danny Boyle,"Chris Hemsworth, Jennifer Lawrence, Natalie Portman, Mark Ruffalo",693944,73.26
tt1000986,First Secrets 879,2003,PG,142,Western,5.8,,A western film set in 2003.,Clint Eastwood,"Daniel Day-Lewis, Amy Adams, Harrison Ford",17382,149.53
tt1000885,The Love 778,2019,R,137,Action,5.8,,A action film set in 2019.,James Cameron,"Viola Davis, Edward Norton, Keanu Reeves, Meryl Streep",227605,314.67
tt1000180,The Mission 73,1987,PG-13,136,"Biography, Documentary",5.8,72.0,A critically acclaimed biography masterpiece.,Clint Eastwood,"Robert Downey Jr., Al Pacino, Daniel Day-Lewis",79528,72.83
tt1000789,Last Dreams 682,2004,PG-13,85,Romance,5.8,,A thrilling romance adventure.,Denis Villeneuve,"Samuel L. Jackson, Christian Bale, Florence Pugh, Tom Hanks",382206,440.93
tt1000623,The Quest 516,2020,PG,111,Drama,5.8,67.0,A critically acclaimed drama masterpiece.,Martin Scorsese,"Johnny Depp, Tom Hanks, Jack Nicholson, Natalie Portman",43374,471.81
tt1000775,An Revolution 668,2024,PG,133,"War, Animation",5.8,68.0,A thrilling war adventure.,Steven Spielberg,"Jack Nicholson, Margot Robbie, Mark Ruffalo, Amy Adams",33501,472.68
tt1000546,Lost Revolution 439,2004,R,161,"Action, Crime",5.8,49.0,A critically acclaimed action masterpiece.,Bong Joon-ho,"Harrison Ford, Christian Bale, Anthony Hopkins, Natalie Portman",62089,323.07
tt1000758,An Kingdom 651,2011,PG,98,"Mystery, Drama, Thriller",5.8,45.0,A mystery film set in 2011.,Greta Gerwig,"Mark Ruffalo, Robert Downey Jr., Harrison Ford, Matt Damon, Daniel Day-Lewis",165886,
tt1000754,Final Destiny 647,2022,PG-13,144,"Animation, Action",5.8,48.0,A animation film set in 2022.,Wong Kar-wai,"Tom Cruise, Meryl Streep, Daniel Day-Lewis, Edward Norton",166096,
tt1000225,The Chronicles 118,2000,R,104,"Musical, Animation",5.8,,A critically acclaimed musical masterpiece.,Steven Spielberg,"Zendaya, Chris Hemsworth, Jennifer Lawrence, Keanu Reeves",829356,277.07
tt1000870,Final Kingdom 763,2016,R,133,"Biography, Sci-Fi",5.8,50.0,A critically acclaimed biography masterpiece.,Edgar Wright,"Daniel Day-Lewis, Natalie Portman, Margot Robbie",44256,420.73
tt1000162,Final Destiny 55,1999,PG,107,Adventure,5.8,51.0,A thrilling adventure adventure.,Ron Howard,"Johnny Depp, Amy Adams, Zendaya, Meryl Streep, Scarlett Johansson",752166,228.38
tt1000328,Last Chronicles 221,2017,R,119,War,5.8,60.0,A war film set in 2017.,James Cameron,"Kate Winslet, Margot Robbie, Anthony Hopkins, Emma Stone",570973,476.76
tt1000503,Lost Dreams 396,2012,PG-13,149,"Fantasy, Family",5.8,54.0,A critically acclaimed fantasy masterpiece.,Pedro Almodóvar,"Keanu Reeves, Edward Norton, Denzel Washington",44779,160.16
tt1000919,Secret Kingdom 812,2001,PG-13,104,"Horror, Adventure",5.8,61.0,An epic horror tale directed by Robert Zemeckis.,Robert Zemeckis,"Al Pacino, Timothée Chalamet, Christian Bale",152369,186.95
tt1000135,A Destiny 28,1981,PG-13,132,"Fantasy, Comedy",5.8,,A fantasy film set in 1981.,Ron Howard,"Al Pacino, Viola Davis, Kate Winslet, Margot Robbie",29016,167.4
tt1000881,First Journey 774,2024,PG,106,"Romance, Animation",5.8,57.0,A thrilling romance adventure.,Steven Spielberg,"Kate Winslet, Samuel L. Jackson, Viola Davis",18450,
tt1000927,An Mystery 820,2009,R,107,"Drama, Musical",5.7,64.0,An epic drama tale directed by George Lucas.,George Lucas,"Emma Stone, Zendaya, Chris Hemsworth",12543,146.87
tt1000617,Lost War 510,2017,PG,155,"Documentary, Horror",5.7,49.0,A critically acclaimed documentary masterpiece.,Edgar Wright,"Jennifer Lawrence, Brad Pitt, Leonardo DiCaprio, Will Smith",237692,290.58
tt1000643,The Love 536,2013,PG-13,159,"Action, Horror",5.7,47.0,An epic action tale directed by Wes Anderson.,Wes Anderson,"Meryl Streep, Chris Hemsworth, Kate Winslet, Gary Oldman",126127,226.56
tt1000722,A Awakening 615,2023,PG-13,103,"Sci-Fi, Family",5.7,59.0,An epic sci-fi tale directed by Ron Howard.,Ron Howard,"Mark Ruffalo, Al Pacino, Kate Winslet",42149,488.82
tt1000345,A Kingdom 238,2014,PG,151,"Horror, Romance",5.7,,A thrilling horror adventure.,Coen Brothers,"Natalie Portman, Christian Bale, Kate Winslet, Margot Robbie",6657,455.8
tt1000561,A Awakening 454,2008,PG,126,"Animation, War",5.7,51.0,A critically acclaimed animation masterpiece.,Ryan Coogler,"Robert De Niro, Kate Winslet, Christian Bale, Meryl Streep",355584,
tt1000264,Dark War 157,2016,PG-13,125,"Horror, Western, Comedy",5.7,70.0,A critically acclaimed horror masterpiece.,Stanley Kubrick,"Amy Adams, Robert De Niro, Harrison Ford",11830,
tt1000232,The Dreams 125,2018,PG-13,126,"Action, Documentary, Thriller",5.7,58.0,A action film set in 2018.,Martin Scorsese,"Tom Cruise, Harrison Ford, Daniel Day-Lewis",239435,267.36
tt1000108,A Journey 1,1988,PG,99,"Action, Adventure",5.7,,A thrilling action adventure.,Peter Jackson,"Daniel Day-Lewis, Meryl Streep, Timothée Chalamet, Jennifer Lawrence, Denzel Washington",204094,148.25
tt1000751,The Empire 644,2008,PG,119,"Musical, Romance",5.7,62.0,A thrilling musical adventure.,Alfred Hitchcock,"Florence Pugh, Jennifer Lawrence, Viola Davis",103305,238.6
